"row_id","derivation_id","target_path","target_locator","target_field","target_value","purpose","artifact_or_object_refs","file_origin_class","support_ref_type","support_ref_id","support_locator_or_decision","parent_derivation_id","claim_ref","claim_provenance_class","support_level","transformation_type","transformation_or_tension","d_refs","rl_refs","r_refs","f_refs","a_refs","m_level_refs","effect_on_M6","limits","source_verification_status","decision_approval_status","approval_refs","materialization_status","materialization_refs","reviewed_at_utc"
"ROW-DL-ORC-13-01","DL-ORC-13","oracles/S13.expected.json","/$schema","$schema","""../schemas/oracle.schema.json""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-SCN-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-02","DL-ORC-13","oracles/S13.expected.json","/$schema","$schema","""../schemas/oracle.schema.json""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-SCN-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-03","DL-ORC-13","oracles/S13.expected.json","/$schema","$schema","""../schemas/oracle.schema.json""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-SCN-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-01-01","DL-ORC-13-ATOM-01","oracles/S13.expected.json","/calculation_basis","calculation_basis","{""decimal_profile"":""IFM6-DEC-v1"",""formula"":""coping_potential_out = clamp(coping_potential_in * (1 - lambda * z), 0, 1)"",""lambda"":""0.3"",""source_of_truth"":""PROVENANCE.json#decisions/T03-BL-006/oracle_payload_policy/document_contract/scenario_semantics""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-01-02","DL-ORC-13-ATOM-01","oracles/S13.expected.json","/calculation_basis","calculation_basis","{""decimal_profile"":""IFM6-DEC-v1"",""formula"":""coping_potential_out = clamp(coping_potential_in * (1 - lambda * z), 0, 1)"",""lambda"":""0.3"",""source_of_truth"":""PROVENANCE.json#decisions/T03-BL-006/oracle_payload_policy/document_contract/scenario_semantics""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-01-03","DL-ORC-13-ATOM-01","oracles/S13.expected.json","/calculation_basis","calculation_basis","{""decimal_profile"":""IFM6-DEC-v1"",""formula"":""coping_potential_out = clamp(coping_potential_in * (1 - lambda * z), 0, 1)"",""lambda"":""0.3"",""source_of_truth"":""PROVENANCE.json#decisions/T03-BL-006/oracle_payload_policy/document_contract/scenario_semantics""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-02-01","DL-ORC-13-ATOM-02","oracles/S13.expected.json","/empirical_support","empirical_support","""none""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-02-02","DL-ORC-13-ATOM-02","oracles/S13.expected.json","/empirical_support","empirical_support","""none""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-02-03","DL-ORC-13-ATOM-02","oracles/S13.expected.json","/empirical_support","empirical_support","""none""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-03-01","DL-ORC-13-ATOM-03","oracles/S13.expected.json","/expected/classification","expected.classification","{""attempted"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-03-02","DL-ORC-13-ATOM-03","oracles/S13.expected.json","/expected/classification","expected.classification","{""attempted"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-03-03","DL-ORC-13-ATOM-03","oracles/S13.expected.json","/expected/classification","expected.classification","{""attempted"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-04-01","DL-ORC-13-ATOM-04","oracles/S13.expected.json","/expected/diagnostics","expected.diagnostics","[""FACTOR_STATE_STALE""]","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-04-02","DL-ORC-13-ATOM-04","oracles/S13.expected.json","/expected/diagnostics","expected.diagnostics","[""FACTOR_STATE_STALE""]","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-04-03","DL-ORC-13-ATOM-04","oracles/S13.expected.json","/expected/diagnostics","expected.diagnostics","[""FACTOR_STATE_STALE""]","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-05-01","DL-ORC-13-ATOM-05","oracles/S13.expected.json","/expected/disposition","expected.disposition","""abstained""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-05-02","DL-ORC-13-ATOM-05","oracles/S13.expected.json","/expected/disposition","expected.disposition","""abstained""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-05-03","DL-ORC-13-ATOM-05","oracles/S13.expected.json","/expected/disposition","expected.disposition","""abstained""","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-06-01","DL-ORC-13-ATOM-06","oracles/S13.expected.json","/expected/factor_validation_performed","expected.factor_validation_performed","true","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-06-02","DL-ORC-13-ATOM-06","oracles/S13.expected.json","/expected/factor_validation_performed","expected.factor_validation_performed","true","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-06-03","DL-ORC-13-ATOM-06","oracles/S13.expected.json","/expected/factor_validation_performed","expected.factor_validation_performed","true","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-07-01","DL-ORC-13-ATOM-07","oracles/S13.expected.json","/expected/modulation","expected.modulation","{""attempted"":false,""coping_potential_changed"":false,""formula_evaluated"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-07-02","DL-ORC-13-ATOM-07","oracles/S13.expected.json","/expected/modulation","expected.modulation","{""attempted"":false,""coping_potential_changed"":false,""formula_evaluated"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-07-03","DL-ORC-13-ATOM-07","oracles/S13.expected.json","/expected/modulation","expected.modulation","{""attempted"":false,""coping_potential_changed"":false,""formula_evaluated"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-08-01","DL-ORC-13-ATOM-08","oracles/S13.expected.json","/expected/modulation_trace","expected.modulation_trace","{""exists"":true,""path"":""traces/reference_run/S13.trace.json""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-08-02","DL-ORC-13-ATOM-08","oracles/S13.expected.json","/expected/modulation_trace","expected.modulation_trace","{""exists"":true,""path"":""traces/reference_run/S13.trace.json""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-08-03","DL-ORC-13-ATOM-08","oracles/S13.expected.json","/expected/modulation_trace","expected.modulation_trace","{""exists"":true,""path"":""traces/reference_run/S13.trace.json""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-09-01","DL-ORC-13-ATOM-09","oracles/S13.expected.json","/expected/output_contract","expected.output_contract","{""appraisal_vector"":{""coping_potential"":""0.6"",""desirability"":""0.22"",""expectedness"":""0.11"",""goal_conduciveness"":""0.55"",""novelty"":""0.33"",""pleasure"":""0.44""},""exists"":true,""protected_dimensions"":""equal_to_scenario_baseline""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-09-02","DL-ORC-13-ATOM-09","oracles/S13.expected.json","/expected/output_contract","expected.output_contract","{""appraisal_vector"":{""coping_potential"":""0.6"",""desirability"":""0.22"",""expectedness"":""0.11"",""goal_conduciveness"":""0.55"",""novelty"":""0.33"",""pleasure"":""0.44""},""exists"":true,""protected_dimensions"":""equal_to_scenario_baseline""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-09-03","DL-ORC-13-ATOM-09","oracles/S13.expected.json","/expected/output_contract","expected.output_contract","{""appraisal_vector"":{""coping_potential"":""0.6"",""desirability"":""0.22"",""expectedness"":""0.11"",""goal_conduciveness"":""0.55"",""novelty"":""0.33"",""pleasure"":""0.44""},""exists"":true,""protected_dimensions"":""equal_to_scenario_baseline""}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-10-01","DL-ORC-13-ATOM-10","oracles/S13.expected.json","/expected/rejection_record","expected.rejection_record","{""exists"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
"ROW-DL-ORC-13-ATOM-10-02","DL-ORC-13-ATOM-10","oracles/S13.expected.json","/expected/rejection_record","expected.rejection_record","{""exists"":false}","Congelar por átomos un oráculo independiente previo a la implementación.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-ORC-13","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","engineering_decision","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-QA-011|T03-RP-012","materialized_t03","oracles/S13.expected.json","2026-09-04T18:36:13Z"
